No	Group	SubjectID	LevelTest	Age	Gender	MonthLearn	MonthStay	ItemID	ExpectedAnswer	ItemType	IsWalkPrefixSet	IsMannerSet	IsAspectSet	ExpectedPath	ExpectedManner	ExpectedDirection	ExpectedAspect	ResponseText	ResponseStatus	Element	ResponseVal	Y
1452	Level2	K2009	23.0	22.0	M	20.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	path	-	1
1452	Level2	K2009	23.0	22.0	M	20.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	manner	swim	1
1452	Level2	K2009	23.0	22.0	M	20.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	direction	multi	1
1452	Level2	K2009	23.0	22.0	M	20.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	aspect	impf	1
1453	Level2	K2010	23.0	19.0	M	36.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	path	-	1
1453	Level2	K2010	23.0	19.0	M	36.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	manner	swim	1
1453	Level2	K2010	23.0	19.0	M	36.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	direction	multi	1
1453	Level2	K2010	23.0	19.0	M	36.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	aspect	impf	1
1454	Level2	K2011	22.0	25.0	F	60.0	4.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плывут	MotionVerb	path	-	1
1454	Level2	K2011	22.0	25.0	F	60.0	4.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плывут	MotionVerb	manner	swim	1
1454	Level2	K2011	22.0	25.0	F	60.0	4.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плывут	MotionVerb	direction	uni	0
1454	Level2	K2011	22.0	25.0	F	60.0	4.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плывут	MotionVerb	aspect	impf	1
1455	Level2	K2012	22.0	28.0	M	72.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	играют	OtherVerb	path	x	0
1455	Level2	K2012	22.0	28.0	M	72.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	играют	OtherVerb	manner	x	0
1455	Level2	K2012	22.0	28.0	M	72.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	играют	OtherVerb	direction	x	0
1455	Level2	K2012	22.0	28.0	M	72.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	играют	OtherVerb	aspect	impf	1
1456	Level2	K2013	22.0	31.0	M	60.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	идут	MotionVerb	path	-	1
1456	Level2	K2013	22.0	31.0	M	60.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	идут	MotionVerb	manner	walk	0
1456	Level2	K2013	22.0	31.0	M	60.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	идут	MotionVerb	direction	uni	0
1456	Level2	K2013	22.0	31.0	M	60.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	идут	MotionVerb	aspect	impf	1
1457	Level2	K2014	22.0	22.0	F	32.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	path	-	1
1457	Level2	K2014	22.0	22.0	F	32.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	manner	swim	1
1457	Level2	K2014	22.0	22.0	F	32.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	direction	multi	1
1457	Level2	K2014	22.0	22.0	F	32.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	aspect	impf	1
1458	Level2	K2015	22.0	20.0	M	20.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	path	-	1
1458	Level2	K2015	22.0	20.0	M	20.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	manner	swim	1
1458	Level2	K2015	22.0	20.0	M	20.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	direction	multi	1
1458	Level2	K2015	22.0	20.0	M	20.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	aspect	impf	1
1459	Level2	K2016	21.0	34.0	F	36.0	9.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	-	Empty	path	x	0
1459	Level2	K2016	21.0	34.0	F	36.0	9.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	-	Empty	manner	x	0
1459	Level2	K2016	21.0	34.0	F	36.0	9.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	-	Empty	direction	x	0
1459	Level2	K2016	21.0	34.0	F	36.0	9.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	-	Empty	aspect	x	0
1460	Level2	K2017	21.0	20.0	F	20.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	path	-	1
1460	Level2	K2017	21.0	20.0	F	20.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	manner	swim	1
1460	Level2	K2017	21.0	20.0	F	20.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	direction	multi	1
1460	Level2	K2017	21.0	20.0	F	20.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	aspect	impf	1
1461	Level2	K2018	21.0	22.0	M	24.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	path	-	1
1461	Level2	K2018	21.0	22.0	M	24.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	manner	swim	1
1461	Level2	K2018	21.0	22.0	M	24.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	direction	multi	1
1461	Level2	K2018	21.0	22.0	M	24.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	aspect	impf	1
1462	Level2	K2019	20.0	29.0	M	48.0	12.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	path	-	1
1462	Level2	K2019	20.0	29.0	M	48.0	12.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	manner	swim	1
1462	Level2	K2019	20.0	29.0	M	48.0	12.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	direction	multi	1
1462	Level2	K2019	20.0	29.0	M	48.0	12.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	aspect	impf	1
1463	Level2	K2020	20.0	29.0	F	120.0	12.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плыть	MotionVerb	path	-	1
1463	Level2	K2020	20.0	29.0	F	120.0	12.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плыть	MotionVerb	manner	swim	1
1463	Level2	K2020	20.0	29.0	F	120.0	12.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плыть	MotionVerb	direction	uni	0
1463	Level2	K2020	20.0	29.0	F	120.0	12.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плыть	MotionVerb	aspect	impf	1
1464	Level2	K2021	20.0	25.0	F	96.0	12.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плывают	MotionVerb	path	-	1
1464	Level2	K2021	20.0	25.0	F	96.0	12.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плывают	MotionVerb	manner	swim	1
1464	Level2	K2021	20.0	25.0	F	96.0	12.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плывают	MotionVerb	direction	multi	1
1464	Level2	K2021	20.0	25.0	F	96.0	12.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плывают	MotionVerb	aspect	impf	1
1465	Level2	K2022	32.0	40.0	F	108.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плывут	MotionVerb	path	-	1
1465	Level2	K2022	32.0	40.0	F	108.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плывут	MotionVerb	manner	swim	1
1465	Level2	K2022	32.0	40.0	F	108.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плывут	MotionVerb	direction	uni	0
1465	Level2	K2022	32.0	40.0	F	108.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плывут	MotionVerb	aspect	impf	1
1466	Level2	K2023	31.0	33.0	F	216.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	path	-	1
1466	Level2	K2023	31.0	33.0	F	216.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	manner	swim	1
1466	Level2	K2023	31.0	33.0	F	216.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	direction	multi	1
1466	Level2	K2023	31.0	33.0	F	216.0	0.0	t020	плавают	DirectionItem	FALSE	FALSE	FALSE	-	swim	multi	impf	плавают	MotionVerb	aspect	impf	1
1468	Level2	K2001	30.0	29.0	F	72.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	восходить	OtherVerb	path	x	0
1468	Level2	K2001	30.0	29.0	F	72.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	восходить	OtherVerb	manner	x	0
1468	Level2	K2001	30.0	29.0	F	72.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	восходить	OtherVerb	direction	x	0
1468	Level2	K2001	30.0	29.0	F	72.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	восходить	OtherVerb	aspect	impf	1
1469	Level2	K2002	29.0	33.0	F	180.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимается	OtherVerb	path	x	0
1469	Level2	K2002	29.0	33.0	F	180.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимается	OtherVerb	manner	x	0
1469	Level2	K2002	29.0	33.0	F	180.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимается	OtherVerb	direction	x	0
1469	Level2	K2002	29.0	33.0	F	180.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимается	OtherVerb	aspect	impf	1
1470	Level2	K2003	27.0	26.0	M	72.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимается	OtherVerb	path	x	0
1470	Level2	K2003	27.0	26.0	M	72.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимается	OtherVerb	manner	x	0
1470	Level2	K2003	27.0	26.0	M	72.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимается	OtherVerb	direction	x	0
1470	Level2	K2003	27.0	26.0	M	72.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимается	OtherVerb	aspect	impf	1
1471	Level2	K2004	27.0	33.0	F	60.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	path	-	1
1471	Level2	K2004	27.0	33.0	F	60.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	manner	walk	0
1471	Level2	K2004	27.0	33.0	F	60.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	direction	uni	0
1471	Level2	K2004	27.0	33.0	F	60.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	aspect	impf	1
1472	Level2	K2005	24.0	23.0	F	120.0	48.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимает	OtherVerb	path	x	0
1472	Level2	K2005	24.0	23.0	F	120.0	48.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимает	OtherVerb	manner	x	0
1472	Level2	K2005	24.0	23.0	F	120.0	48.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимает	OtherVerb	direction	x	0
1472	Level2	K2005	24.0	23.0	F	120.0	48.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимает	OtherVerb	aspect	impf	1
1473	Level2	K2006	24.0	29.0	F	120.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	path	-	1
1473	Level2	K2006	24.0	29.0	F	120.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	manner	walk	0
1473	Level2	K2006	24.0	29.0	F	120.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	direction	uni	0
1473	Level2	K2006	24.0	29.0	F	120.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	aspect	impf	1
1474	Level2	K2007	24.0	21.0	F	20.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	-	Empty	path	x	0
1474	Level2	K2007	24.0	21.0	F	20.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	-	Empty	manner	x	0
1474	Level2	K2007	24.0	21.0	F	20.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	-	Empty	direction	x	0
1474	Level2	K2007	24.0	21.0	F	20.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	-	Empty	aspect	x	0
1475	Level2	K2008	23.0	24.0	M	24.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	path	-	1
1475	Level2	K2008	23.0	24.0	M	24.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	manner	walk	0
1475	Level2	K2008	23.0	24.0	M	24.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	direction	uni	0
1475	Level2	K2008	23.0	24.0	M	24.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	aspect	impf	1
1476	Level2	K2009	23.0	22.0	M	20.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	path	-	1
1476	Level2	K2009	23.0	22.0	M	20.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	manner	walk	0
1476	Level2	K2009	23.0	22.0	M	20.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	direction	uni	0
1476	Level2	K2009	23.0	22.0	M	20.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	aspect	impf	1
1477	Level2	K2010	23.0	19.0	M	36.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	path	-	1
1477	Level2	K2010	23.0	19.0	M	36.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	manner	walk	0
1477	Level2	K2010	23.0	19.0	M	36.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	direction	uni	0
1477	Level2	K2010	23.0	19.0	M	36.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	aspect	impf	1
1478	Level2	K2011	22.0	25.0	F	60.0	4.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	взойдет	OtherVerb	path	x	0
1478	Level2	K2011	22.0	25.0	F	60.0	4.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	взойдет	OtherVerb	manner	x	0
1478	Level2	K2011	22.0	25.0	F	60.0	4.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	взойдет	OtherVerb	direction	x	0
1478	Level2	K2011	22.0	25.0	F	60.0	4.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	взойдет	OtherVerb	aspect	pf	0
1479	Level2	K2012	22.0	28.0	M	72.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимается	OtherVerb	path	x	0
1479	Level2	K2012	22.0	28.0	M	72.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимается	OtherVerb	manner	x	0
1479	Level2	K2012	22.0	28.0	M	72.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимается	OtherVerb	direction	x	0
1479	Level2	K2012	22.0	28.0	M	72.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимается	OtherVerb	aspect	impf	1
1480	Level2	K2013	22.0	31.0	M	60.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	path	-	1
1480	Level2	K2013	22.0	31.0	M	60.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	manner	walk	0
1480	Level2	K2013	22.0	31.0	M	60.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	direction	uni	0
1480	Level2	K2013	22.0	31.0	M	60.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	aspect	impf	1
1481	Level2	K2014	22.0	22.0	F	32.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идет	MotionVerb	path	-	1
1481	Level2	K2014	22.0	22.0	F	32.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идет	MotionVerb	manner	walk	0
1481	Level2	K2014	22.0	22.0	F	32.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идет	MotionVerb	direction	uni	0
1481	Level2	K2014	22.0	22.0	F	32.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идет	MotionVerb	aspect	impf	1
1482	Level2	K2015	22.0	20.0	M	20.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	всхожу	MotionVerb	path	vz	0
1482	Level2	K2015	22.0	20.0	M	20.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	всхожу	MotionVerb	manner	walk	0
1482	Level2	K2015	22.0	20.0	M	20.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	всхожу	MotionVerb	direction	-	1
1482	Level2	K2015	22.0	20.0	M	20.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	всхожу	MotionVerb	aspect	impf	1
1483	Level2	K2016	21.0	34.0	F	36.0	9.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимается	OtherVerb	path	x	0
1483	Level2	K2016	21.0	34.0	F	36.0	9.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимается	OtherVerb	manner	x	0
1483	Level2	K2016	21.0	34.0	F	36.0	9.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимается	OtherVerb	direction	x	0
1483	Level2	K2016	21.0	34.0	F	36.0	9.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимается	OtherVerb	aspect	impf	1
1484	Level2	K2017	21.0	20.0	F	20.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	path	-	1
1484	Level2	K2017	21.0	20.0	F	20.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	manner	walk	0
1484	Level2	K2017	21.0	20.0	F	20.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	direction	uni	0
1484	Level2	K2017	21.0	20.0	F	20.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	aspect	impf	1
1485	Level2	K2018	21.0	22.0	M	24.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	всходит	MotionVerb	path	vz	0
1485	Level2	K2018	21.0	22.0	M	24.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	всходит	MotionVerb	manner	walk	0
1485	Level2	K2018	21.0	22.0	M	24.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	всходит	MotionVerb	direction	-	1
1485	Level2	K2018	21.0	22.0	M	24.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	всходит	MotionVerb	aspect	impf	1
1486	Level2	K2019	20.0	29.0	M	48.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	-	Empty	path	x	0
1486	Level2	K2019	20.0	29.0	M	48.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	-	Empty	manner	x	0
1486	Level2	K2019	20.0	29.0	M	48.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	-	Empty	direction	x	0
1486	Level2	K2019	20.0	29.0	M	48.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	-	Empty	aspect	x	0
1487	Level2	K2020	20.0	29.0	F	120.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	сойдёт	MotionVerb	path	s	0
1487	Level2	K2020	20.0	29.0	F	120.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	сойдёт	MotionVerb	manner	walk	0
1487	Level2	K2020	20.0	29.0	F	120.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	сойдёт	MotionVerb	direction	-	1
1487	Level2	K2020	20.0	29.0	F	120.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	сойдёт	MotionVerb	aspect	pf	0
1488	Level2	K2021	20.0	25.0	F	96.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	path	-	1
1488	Level2	K2021	20.0	25.0	F	96.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	manner	walk	0
1488	Level2	K2021	20.0	25.0	F	96.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	direction	uni	0
1488	Level2	K2021	20.0	25.0	F	96.0	12.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	aspect	impf	1
1489	Level2	K2022	32.0	40.0	F	108.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	path	-	1
1489	Level2	K2022	32.0	40.0	F	108.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	manner	walk	0
1489	Level2	K2022	32.0	40.0	F	108.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	direction	uni	0
1489	Level2	K2022	32.0	40.0	F	108.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	идёт	MotionVerb	aspect	impf	1
1490	Level2	K2023	31.0	33.0	F	216.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимает	OtherVerb	path	x	0
1490	Level2	K2023	31.0	33.0	F	216.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимает	OtherVerb	manner	x	0
1490	Level2	K2023	31.0	33.0	F	216.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимает	OtherVerb	direction	x	0
1490	Level2	K2023	31.0	33.0	F	216.0	0.0	t021	поднимается	filler	FALSE	FALSE	FALSE	-	-	-	impf	поднимает	OtherVerb	aspect	impf	1
1492	Level2	K2001	30.0	29.0	F	72.0	0.0	t022	плавают	filler	FALSE	FALSE	FALSE	-	swim	multi	impf	плавать	MotionVerb	path	-	1
1492	Level2	K2001	30.0	29.0	F	72.0	0.0	t022	плавают	filler	FALSE	FALSE	FALSE	-	swim	multi	impf	плавать	MotionVerb	manner	swim	1
1492	Level2	K2001	30.0	29.0	F	72.0	0.0	t022	плавают	filler	FALSE	FALSE	FALSE	-	swim	multi	impf	плавать	MotionVerb	direction	multi	1
1492	Level2	K2001	30.0	29.0	F	72.0	0.0	t022	плавают	filler	FALSE	FALSE	FALSE	-	swim	multi	impf	плавать	MotionVerb	aspect	impf	1
1493	Level2	K2002	29.0	33.0	F	180.0	12.0	t022	плавают	filler	FALSE	FALSE	FALSE	-	swim	multi	impf	ходят	MotionVerb	path	-	1
1493	Level2	K2002	29.0	33.0	F	180.0	12.0	t022	плавают	filler	FALSE	FALSE	FALSE	-	swim	multi	impf	ходят	MotionVerb	manner	walk	0
